city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Dublin,53.3500,-6.2603,Ireland,IE,Dublin,primary,1173179,553165
Finglas,53.4597,-6.2181,Ireland,IE,Dublin,,296214,296214
Cork,51.8972,-8.4700,Ireland,IE,Cork,admin,222333,222333
Tallaght,53.2886,-6.3572,Ireland,IE,South Dublin,admin,80339,80339
Galway,53.2719,-9.0489,Ireland,IE,Galway,admin,79504,79504
Limerick,52.6653,-8.6238,Ireland,IE,Limerick,admin,58319,58319
Lucan,53.3544,-6.4486,Ireland,IE,South Dublin,,49279,49279
Waterford,52.2567,-7.1292,Ireland,IE,Waterford,admin,48369,48369
Clondalkin,53.3203,-6.3947,Ireland,IE,South Dublin,,47905,47905
Drogheda,53.7150,-6.3525,Ireland,IE,Louth,,40956,40956
Dún Dealgan,54.0090,-6.4049,Ireland,IE,Louth,admin,39004,39004
Swords,53.4597,-6.2181,Ireland,IE,Fingal,admin,36924,36924
Navan,53.6528,-6.6814,Ireland,IE,Meath,,30173,30173
Blackrock,53.3015,-6.1778,Ireland,IE,Dún Laoghaire-Rathdown,,28557,28557
Douglas,51.8764,-8.4358,Ireland,IE,Cork,,26883,26883
Ennis,52.8463,-8.9807,Ireland,IE,Clare,admin,25276,24253
Carlow,52.8306,-6.9317,Ireland,IE,Carlow,admin,24272,24272
Dunleary,53.3000,-6.1400,Ireland,IE,Dún Laoghaire-Rathdown,admin,23857,23857
Tralee,52.2675,-9.6962,Ireland,IE,Kerry,admin,23691,23691
Ashtown,53.3754,-6.3326,Ireland,IE,Dublin,,22740,22740
Kilkenny,52.6477,-7.2561,Ireland,IE,Kilkenny,admin,22179,22179
Port Laoise,53.0308,-7.3008,Ireland,IE,Laois,admin,22050,22050
Naas,53.2158,-6.6669,Ireland,IE,Kildare,admin,21393,21393
Baile Átha Luain,53.4236,-7.9425,Ireland,IE,Westmeath,,21349,21349
Mullingar,53.5224,-7.3378,Ireland,IE,Westmeath,admin,20928,20928
Celbridge,53.3380,-6.5388,Ireland,IE,Kildare,,20288,20288
Wexford,52.3342,-6.4575,Ireland,IE,Wexford,admin,20188,20188
Letterkenny,54.9566,-7.7203,Ireland,IE,Donegal,,19274,19274
Sligo,54.2667,-8.4833,Ireland,IE,Sligo,admin,19199,19199
Ballincollig,51.8879,-8.5893,Ireland,IE,Cork,,18621,18621
Greystones,53.1440,-6.0720,Ireland,IE,Wicklow,,18140,18140
Rathfarnham,53.2988,-6.2854,Ireland,IE,South Dublin,,17333,17333
Clonmel,52.3539,-7.7116,Ireland,IE,Tipperary,admin,17140,17140
Carrigaline,51.8166,-8.3905,Ireland,IE,Cork,,15770,15770
Leixlip,53.3643,-6.4881,Ireland,IE,Kildare,,15504,15504
Tullamore,53.2667,-7.5000,Ireland,IE,Offaly,admin,14607,14607
Maigh Nuad,53.3816,-6.5910,Ireland,IE,Kildare,,14585,14585
Killarney,52.0588,-9.5072,Ireland,IE,Kerry,,14504,14504
Arklow,52.7941,-6.1649,Ireland,IE,Wicklow,,13163,13163
Glencullen,53.2230,-6.2160,Ireland,IE,Dún Laoghaire-Rathdown,,13006,13006
Midleton,51.9160,-8.1750,Ireland,IE,Cork,,12496,12496
Cobh,51.8510,-8.2967,Ireland,IE,Cork,,12347,12347
Castlebar,53.8608,-9.2988,Ireland,IE,Mayo,admin,12068,12068
Enniscorthy,52.5021,-6.5659,Ireland,IE,Wexford,,11381,11381
Palmerston,53.3500,-6.3790,Ireland,IE,Fingal,,11130,11130
An Cabhán,53.9910,-7.3601,Ireland,IE,Cavan,admin,10914,10914
Wicklow,52.9779,-6.0330,Ireland,IE,Wicklow,admin,10584,10584
Tramore,52.1588,-7.1463,Ireland,IE,Waterford,,10381,10381
Na Sceirí,53.5828,-6.1083,Ireland,IE,Fingal,,10043,10043
Longford,53.7270,-7.7998,Ireland,IE,Longford,admin,10008,10008
Gorey,52.6770,-6.2920,Ireland,IE,Wexford,,9822,9822
Athy,52.9920,-6.9870,Ireland,IE,Kildare,,9677,9677
Ráth Tó,53.5060,-6.4630,Ireland,IE,Meath,,9533,9533
Rush,53.5220,-6.0890,Ireland,IE,Fingal,,9231,9231
Shannon,52.7137,-8.8686,Ireland,IE,Clare,,9222,9222
Nenagh,52.8632,-8.1995,Ireland,IE,Tipperary,admin,8968,8968
Glanmire,51.9167,-8.4000,Ireland,IE,Cork,,8924,8924
Tuam,53.5150,-8.8510,Ireland,IE,Galway,,8767,8767
New Ross,52.3960,-6.9450,Ireland,IE,Wexford,,8040,8040
Dungarvan,52.0845,-7.6397,Ireland,IE,Waterford,,7991,7991
Youghal,51.9517,-7.8456,Ireland,IE,Cork,,7963,7963
Thurles,52.6790,-7.8140,Ireland,IE,Tipperary,,7940,7940
Lusca,53.5260,-6.1670,Ireland,IE,Fingal,,7786,7786
Monaghan,54.2478,-6.9708,Ireland,IE,Monaghan,admin,7678,5937
Kildare,53.1577,-6.9113,Ireland,IE,Kildare,,7538,7538
Donabate,53.4870,-6.1520,Ireland,IE,Fingal,,7443,7443
Edenderry,53.3450,-7.0512,Ireland,IE,Offaly,,7359,7359
Clane,53.2918,-6.6861,Ireland,IE,Kildare,,7280,7280
Buncrana,55.1364,-7.4560,Ireland,IE,Donegal,,6785,6785
Carrigtohill,51.9094,-8.2573,Ireland,IE,Cork,,6665,6665
Ballinasloe,53.3275,-8.2194,Ireland,IE,Galway,,6662,6662
Fermoy,52.1410,-8.2760,Ireland,IE,Cork,,6585,6585
Westport,53.8000,-9.5333,Ireland,IE,Mayo,,6198,6198
Kilcock,53.4004,-6.6681,Ireland,IE,Kildare,,6093,6093
Carrickmines,53.2480,-6.1810,Ireland,IE,Dún Laoghaire-Rathdown,,6088,6088
Ros Comáin,53.6333,-8.1833,Ireland,IE,Roscommon,admin,5876,5876
Sallins,53.2492,-6.6650,Ireland,IE,Kildare,,5849,5849
Passage West,51.8713,-8.3352,Ireland,IE,Cork,,5843,5843
Carrick-on-Suir,52.3465,-7.4120,Ireland,IE,Tipperary,,5771,5771
Dunboyne,53.4200,-6.4750,Ireland,IE,Meath,,5713,5713
Loughrea,53.1970,-8.5670,Ireland,IE,Galway,,5556,5556
Blessington,53.1700,-6.5330,Ireland,IE,Wicklow,,5520,5520
Roscrea,52.9550,-7.7970,Ireland,IE,Tipperary,,5446,4910
Carraig Mhachaire Rois,53.9760,-6.7190,Ireland,IE,Monaghan,,5032,5032
Oranmore,53.2683,-8.9200,Ireland,IE,Galway,,4990,4990
Tipperary,52.4740,-8.1620,Ireland,IE,Tipperary,,4979,4979
Baile Átha Fhirdhia,53.8554,-6.5379,Ireland,IE,Louth,,4928,4928
Kinsale,51.7056,-8.5222,Ireland,IE,Cork,,4893,4893
Ballybofey,54.8000,-7.7900,Ireland,IE,Donegal,,4852,4852
Listowel,52.4470,-9.4860,Ireland,IE,Kerry,,4820,4820
Mountmellick,53.1163,-7.3241,Ireland,IE,Laois,,4777,4777
Tullow,52.8003,-6.7369,Ireland,IE,Carlow,,4673,4673
Athenry,53.3000,-8.7460,Ireland,IE,Galway,,4445,4445
Rathcoole,53.2828,-6.4728,Ireland,IE,South Dublin,,4351,4351
Monasterevin,53.1387,-7.0608,Ireland,IE,Kildare,,4246,4246
Kilcoole,53.1063,-6.0645,Ireland,IE,Wicklow,,4239,4239
Damhliag,53.6551,-6.4166,Ireland,IE,Meath,,4219,4219
Gweedore,55.0517,-8.2327,Ireland,IE,Donegal,,4065,4065
Carrick on Shannon,53.9440,-8.0950,Ireland,IE,Leitrim,admin,4062,4062
Dunshaughlin,53.5118,-6.5395,Ireland,IE,Meath,,4035,4035
Bandon,51.7469,-8.7425,Ireland,IE,Cork,,3997,3997
Mulhurddart,53.4028,-6.3982,Ireland,IE,Fingal,,3866,3866
Macroom,51.9047,-8.9597,Ireland,IE,Cork,,3765,3765
Mitchelstown,52.2656,-8.2699,Ireland,IE,Cork,,3740,3740
Kilcullen,53.1304,-6.7456,Ireland,IE,Kildare,,3710,3710
Claremorris,53.7169,-8.9983,Ireland,IE,Mayo,,3687,3687
Riverchapel,52.6366,-6.2339,Ireland,IE,Wexford,,3665,3665
Castleblayney,54.1200,-6.7380,Ireland,IE,Monaghan,,3607,3607
Caher,52.3750,-7.9250,Ireland,IE,Tipperary,,3593,3593
Courtown,52.6450,-6.2290,Ireland,IE,Wexford,,3591,3591
Rathnew,52.9906,-6.0853,Ireland,IE,Wicklow,,3370,3370
Stamullin,53.6300,-6.2700,Ireland,IE,Meath,,3361,3361
Saggart,53.2800,-6.4440,Ireland,IE,South Dublin,,3133,3133
Delgany,53.1310,-6.0910,Ireland,IE,Wicklow,,3068,3068
Gort,53.0660,-8.8118,Ireland,IE,Galway,,2994,2994
Cashel,52.5167,-7.8894,Ireland,IE,Tipperary,,2936,2936
Newtown Mount Kennedy,53.0901,-6.1103,Ireland,IE,Wicklow,,2835,2835
Ballinrobe,53.6333,-9.2333,Ireland,IE,Mayo,,2786,2786
Skibbereen,51.5486,-9.2636,Ireland,IE,Cork,,2778,2778
Togher,51.8792,-8.4919,Ireland,IE,Cork,,2765,2765
An Móta,53.3954,-7.7206,Ireland,IE,Westmeath,,2763,2763
Kinnegad,53.4550,-7.1010,Ireland,IE,Westmeath,,2745,2745
Bantry,51.6797,-9.4533,Ireland,IE,Cork,,2722,2722
Kilrush,52.6400,-9.4860,Ireland,IE,Clare,,2719,2719
Coill an Chollaigh,53.9169,-6.9709,Ireland,IE,Cavan,,2683,2683
Ballyjamesduff,53.8642,-7.2056,Ireland,IE,Cavan,,2661,2661
Sixmilebridge,52.7430,-8.7730,Ireland,IE,Clare,,2625,2625
Donegal,54.6540,-8.1100,Ireland,IE,Donegal,,2618,2618
Crosshaven,51.8019,-8.2953,Ireland,IE,Cork,,2577,2577
Blarney,51.9331,-8.5681,Ireland,IE,Cork,,2539,2539
Dún An Ri,53.9046,-6.8049,Ireland,IE,Cavan,,2499,2499
Castleisland,52.2307,-9.4647,Ireland,IE,Kerry,,2486,2486
Carndonagh,55.2500,-7.2700,Ireland,IE,Donegal,,2471,2471
Thomastown,52.5267,-7.1372,Ireland,IE,Kilkenny,,2445,2445
Athboy,53.6167,-6.9167,Ireland,IE,Meath,,2445,2445
Ballyhaunis,53.7667,-8.7667,Ireland,IE,Mayo,,2366,2366
Ballyshannon,54.5015,-8.1901,Ireland,IE,Donegal,,2299,2299
Killorglin,52.1065,-9.7850,Ireland,IE,Kerry,,2199,2199
Kenmare,51.8801,-9.5835,Ireland,IE,Kerry,,2175,2175
Clogherhead,53.7920,-6.2380,Ireland,IE,Louth,,2145,2145
Baltinglass,52.9410,-6.7110,Ireland,IE,Wicklow,,2137,2137
Castleconnell,52.7143,-8.5016,Ireland,IE,Limerick,,2107,2107
Meathas Troim,53.6966,-7.6097,Ireland,IE,Longford,,2072,2072
Leopardstown,53.2700,-6.2050,Ireland,IE,Dún Laoghaire-Rathdown,,2067,2067
Dingle,52.1399,-10.2715,Ireland,IE,Kerry,,2050,2050
Abbeyfeale,52.3860,-9.2940,Ireland,IE,Limerick,,2023,2023
Barna,53.2500,-9.1500,Ireland,IE,Galway,,1998,1998
Castlerea,53.7667,-8.5000,Ireland,IE,Roscommon,,1992,1992
Tobercurry,54.0500,-8.7333,Ireland,IE,Sligo,,1986,1986
Bunclody,52.6550,-6.6510,Ireland,IE,Wexford,,1984,1984
Bundoran,54.4754,-8.2838,Ireland,IE,Donegal,,1963,1963
Templemore,52.8000,-7.8300,Ireland,IE,Tipperary,,1939,1939
Enniskerry,53.1928,-6.1705,Ireland,IE,Wicklow,,1889,1889
Baile Uí Mhatháin,53.5667,-7.7667,Ireland,IE,Longford,,1877,1877
Ballybunnion,52.5100,-9.6720,Ireland,IE,Kerry,,1854,1854
Cootehill,54.0740,-7.0808,Ireland,IE,Cavan,,1853,1853
Castlebridge,52.3833,-6.4500,Ireland,IE,Wexford,,1840,1840
Ballivor,53.5328,-6.9648,Ireland,IE,Meath,,1809,1809
Ballaghaderreen,53.9001,-8.5814,Ireland,IE,Roscommon,,1808,1808
Dunmore East,52.1550,-6.9960,Ireland,IE,Waterford,,1808,1808
Cloyne,51.8631,-8.1208,Ireland,IE,Cork,,1803,1803
Newmarket on Fergus,52.7597,-8.8935,Ireland,IE,Clare,,1784,1784
Mountrath,53.0000,-7.4667,Ireland,IE,Laois,,1774,1774
Abbeyleix,52.9140,-7.3490,Ireland,IE,Laois,,1770,1770
Rathcormack,52.0769,-8.2819,Ireland,IE,Cork,,1762,1762
Banagher,53.1833,-7.9833,Ireland,IE,Offaly,,1760,1760
Strandhill,54.2719,-8.5933,Ireland,IE,Sligo,,1753,1753
Portlaw,52.2833,-7.3167,Ireland,IE,Waterford,,1742,1742
Moycullen,53.3391,-9.1804,Ireland,IE,Galway,,1704,1704
Kilmallock,52.3990,-8.5750,Ireland,IE,Limerick,,1688,1688
Dunmanway,51.7208,-9.1128,Ireland,IE,Cork,,1655,1655
Lifford,54.8340,-7.4860,Ireland,IE,Donegal,admin,1626,1626
Collooney,54.1830,-8.4920,Ireland,IE,Sligo,,1610,1610
Derrinturn,53.3396,-6.9401,Ireland,IE,Kildare,,1602,1602
Castlemartyr,51.9167,-8.0500,Ireland,IE,Cork,,1600,1600
Tearmann Feichín,53.7667,-6.2667,Ireland,IE,Louth,,1579,1579
Ballymote,54.0896,-8.5167,Ireland,IE,Sligo,,1549,1549
Portraine,53.4934,-6.1146,Ireland,IE,Fingal,,1532,1532
Clifden,53.4890,-10.0210,Ireland,IE,Galway,,1497,1497
Caherconlish,52.5936,-8.4703,Ireland,IE,Limerick,,1476,1476
Castledermot,52.9120,-6.8376,Ireland,IE,Kildare,,1475,1475
Graiguenamanagh,52.5400,-6.9550,Ireland,IE,Kilkenny,,1475,1475
Droichead Chaisleán Loiste,53.4160,-7.2960,Ireland,IE,Westmeath,,1473,1473
Manorhamilton,54.3064,-8.1761,Ireland,IE,Leitrim,,1466,1466
Portumna,53.0892,-8.2189,Ireland,IE,Galway,,1450,1450
Rathkeale,52.5167,-8.9333,Ireland,IE,Limerick,,1441,1441
Ardnacrusha,52.7083,-8.6122,Ireland,IE,,,1414,1414
Belturbet,54.1000,-7.4500,Ireland,IE,Cavan,,1395,1395
Swinford,53.9417,-8.9500,Ireland,IE,Mayo,,1394,1394
Moroe,52.6500,-8.4000,Ireland,IE,Limerick,,1377,1377
Slane,53.7086,-6.5434,Ireland,IE,Meath,,1369,1369
Ballysadare,54.2117,-8.5094,Ireland,IE,Sligo,,1350,1350
Stradbally,53.0170,-7.1530,Ireland,IE,Laois,,1350,1350
Watergrasshill,52.0400,-8.2430,Ireland,IE,Cork,,1346,1346
Béal Átha Ghártha,53.5167,-8.3167,Ireland,IE,Galway,,1345,1345
Foxford,53.9810,-9.1140,Ireland,IE,Mayo,,1315,1315
Cill Bheagáin,53.3636,-7.4985,Ireland,IE,Westmeath,,1288,1288
Killybegs,54.6361,-8.4444,Ireland,IE,Donegal,,1280,1280
Rathdowney,52.8554,-7.5848,Ireland,IE,Laois,,1271,1271
Kilpedder,53.1136,-6.1049,Ireland,IE,Wicklow,,1255,1255
Claregalway,53.3386,-8.9454,Ireland,IE,Galway,,1248,1248
Ballybay,54.1293,-6.9029,Ireland,IE,Monaghan,,1241,1241
Piltown,52.3500,-7.3333,Ireland,IE,Kilkenny,,1220,1220
Dromiskin,53.9223,-6.3988,Ireland,IE,Louth,,1195,1195
Ferbane,53.2707,-7.8284,Ireland,IE,Offaly,,1191,1191
Athgarvan,53.1530,-6.7782,Ireland,IE,Kildare,,1176,1176
Mooncoin,52.2956,-7.2594,Ireland,IE,Kilkenny,,1175,1175
Dunglow,54.9520,-8.3580,Ireland,IE,Donegal,,1164,1164
Inishcrone,54.2130,-9.0933,Ireland,IE,Sligo,,1156,1156
Askeaton,52.6001,-8.9772,Ireland,IE,Limerick,,1137,1137
Adare,52.5640,-8.7900,Ireland,IE,Limerick,,1129,1129
Baile an Ghearlánaigh,53.9000,-6.3833,Ireland,IE,Louth,,1126,1126
Ballylynan,52.9436,-7.0422,Ireland,IE,Laois,,1101,1101
Raphoe,54.8739,-7.6005,Ireland,IE,Donegal,,1089,1089
Ballyragget,52.7833,-7.3333,Ireland,IE,Kilkenny,,1082,1082
Newtown Cunningham,54.9980,-7.5140,Ireland,IE,Donegal,,1080,1080
Daingean,53.2950,-7.2920,Ireland,IE,Offaly,,1077,1077
Kiltamagh,53.8494,-9.0000,Ireland,IE,Mayo,,1069,1069
Kilworth,52.1764,-8.2442,Ireland,IE,Cork,,1055,1055
Crossmolina,54.1000,-9.3167,Ireland,IE,Mayo,,1044,1044
Kilmacanoge,53.1680,-6.1380,Ireland,IE,Wicklow,,1042,1042
Cahersiveen,51.9480,-10.2240,Ireland,IE,Kerry,,1041,1041
Urlingford,52.7203,-7.5826,Ireland,IE,Kilkenny,,1038,1038
Kinlough,54.4500,-8.2833,Ireland,IE,Leitrim,,1032,1032
Aghada,51.8333,-8.2167,Ireland,IE,Cork,,1030,1030
Kilmeage,53.2509,-6.8396,Ireland,IE,Kildare,,997,997
Coolaney,54.1781,-8.5997,Ireland,IE,Sligo,,990,990
Headford,53.4691,-9.1068,Ireland,IE,Galway,,973,973
Kilkee,52.6790,-9.6470,Ireland,IE,Clare,,972,972
Buttevant,52.2331,-8.6669,Ireland,IE,Cork,,970,970
Drommahane,52.1053,-8.6908,Ireland,IE,Cork,,959,959
Roundwood,53.0667,-6.2333,Ireland,IE,Wicklow,,948,948
Rathvilly,52.8810,-6.6950,Ireland,IE,Carlow,,944,944
Borrisokane,52.9960,-8.1277,Ireland,IE,Tipperary,,942,942
Tinahely,52.8000,-6.4667,Ireland,IE,Wicklow,,937,937
Kilcormac,53.1742,-7.7256,Ireland,IE,Offaly,,935,935
Droim Lis,53.8205,-7.7685,Ireland,IE,Longford,,931,931
Béal an Átha Móir,54.0520,-7.8020,Ireland,IE,Leitrim,,914,914
Inishannon,51.7653,-8.6569,Ireland,IE,Cork,,907,907
Killeagh,51.9420,-7.9920,Ireland,IE,Cork,,899,899
Collann,53.7787,-6.4812,Ireland,IE,Louth,,896,896
Ballymore Eustace,53.1337,-6.6144,Ireland,IE,Kildare,,872,872
Mohill,53.9220,-7.8660,Ireland,IE,Leitrim,,855,855
Patrickswell,52.5952,-8.7122,Ireland,IE,Limerick,,847,847
Dunlavin,53.0556,-6.7039,Ireland,IE,Wicklow,,838,838
Milltown Malbay,52.8500,-9.4000,Ireland,IE,Clare,,829,829
Lisdoonvarna,53.0303,-9.2894,Ireland,IE,Clare,,829,829
Passage East,52.2391,-6.9727,Ireland,IE,Waterford,,827,827
Belgooly,51.7392,-8.4856,Ireland,IE,Cork,,826,826
