city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Moscow,55.7558,37.6178,Russia,RU,Moskva,primary,17332000,13200000
Saint Petersburg,59.9500,30.3167,Russia,RU,Sankt-Peterburg,admin,5384342,5384342
Novosibirsk,55.0333,82.9167,Russia,RU,Novosibirskaya Oblast’,admin,1625631,1625631
Yekaterinburg,56.8356,60.6128,Russia,RU,Sverdlovskaya Oblast’,admin,1468833,1468833
Nizhniy Novgorod,56.3269,44.0075,Russia,RU,Nizhegorodskaya Oblast’,admin,1264075,1252236
Kazan,55.7964,49.1089,Russia,RU,Tatarstan,admin,1243500,1243500
Chelyabinsk,55.1500,61.4000,Russia,RU,Chelyabinskaya Oblast’,admin,1202371,1196680
Omsk,54.9667,73.3833,Russia,RU,Omskaya Oblast’,admin,1178391,1172070
Samara,53.2028,50.1408,Russia,RU,Samarskaya Oblast’,admin,1169719,1169719
Rostov,47.2333,39.7000,Russia,RU,Rostovskaya Oblast’,admin,1137704,1137704
Ufa,54.7261,55.9475,Russia,RU,Bashkortostan,admin,1115560,1115560
Krasnoyarsk,56.0089,92.8719,Russia,RU,Krasnoyarskiy Kray,admin,1083865,1083865
Voronezh,51.6717,39.2106,Russia,RU,Voronezhskaya Oblast’,admin,1050602,1050602
Perm,58.0139,56.2489,Russia,RU,Permskiy Kray,admin,1048005,1048005
Volgograd,48.7086,44.5147,Russia,RU,Volgogradskaya Oblast’,admin,1015586,1004763
Krasnodar,45.0333,38.9667,Russia,RU,Krasnodarskiy Kray,admin,948827,948827
Saratov,51.5333,46.0167,Russia,RU,Saratovskaya Oblast’,admin,845300,845300
Tyumen,57.1500,65.5333,Russia,RU,Tyumenskaya Oblast’,admin,744554,744554
Tolyatti,53.5089,49.4222,Russia,RU,Samarskaya Oblast’,,693072,685619
Izhevsk,56.8500,53.2167,Russia,RU,Udmurtiya,admin,646277,646277
Barnaul,53.3333,83.7500,Russia,RU,Altayskiy Kray,admin,633301,631124
Ulyanovsk,54.3167,48.3667,Russia,RU,Ul’yanovskaya Oblast’,admin,624518,624518
Irkutsk,52.2833,104.2833,Russia,RU,Irkutskaya Oblast’,admin,623736,623736
Khabarovsk,48.4833,135.0667,Russia,RU,Khabarovskiy Kray,admin,616242,616242
Yaroslavl,57.6167,39.8500,Russia,RU,Yaroslavskaya Oblast’,admin,608079,601403
Vladivostok,43.1333,131.9000,Russia,RU,Primorskiy Kray,admin,606589,606589
Makhachkala,42.9833,47.4833,Russia,RU,Dagestan,admin,592976,592976
Tomsk,56.4886,84.9522,Russia,RU,Tomskaya Oblast’,admin,572740,572740
Orenburg,51.7667,55.1000,Russia,RU,Orenburgskaya Oblast’,admin,564773,564773
Kemerovo,55.3667,86.0667,Russia,RU,Kemerovskaya Oblast’,admin,558973,558973
Novokuznetsk,53.7667,87.1333,Russia,RU,Kemerovskaya Oblast’,,552105,552105
Ryazan,54.6300,39.7425,Russia,RU,Ryazanskaya Oblast’,admin,537622,537622
Naberezhnyye Chelny,55.7000,52.3333,Russia,RU,Tatarstan,,533839,533839
Astrakhan,46.3500,48.0350,Russia,RU,Astrakhanskaya Oblast’,admin,532504,524371
Penza,53.2000,45.0000,Russia,RU,Penzenskaya Oblast’,admin,523726,523726
Lipetsk,52.6167,39.6000,Russia,RU,Lipetskaya Oblast’,admin,510439,503216
Kirov,58.6000,49.6500,Russia,RU,Kirovskaya Oblast’,admin,501468,501468
Cheboksary,56.1333,47.2500,Russia,RU,Chuvashiya,admin,489498,489498
Tula,54.2000,37.6167,Russia,RU,Tul’skaya Oblast’,admin,485221,467955
Kaliningrad,54.7003,20.4531,Russia,RU,Kaliningradskaya Oblast’,admin,475056,475056
Balashikha,55.8167,37.9667,Russia,RU,Moskovskaya Oblast’,,468221,468221
Kursk,51.7167,36.1833,Russia,RU,Kurskaya Oblast’,admin,450977,450977
Stavropol,45.0500,41.9833,Russia,RU,Stavropol’skiy Kray,admin,450680,450680
Ulan-Ude,51.8272,107.6064,Russia,RU,Buryatiya,admin,439128,439128
Tver,56.8578,35.9219,Russia,RU,Tverskaya Oblast’,admin,424969,424969
Magnitogorsk,53.3833,59.0333,Russia,RU,Chelyabinskaya Oblast’,,418241,418241
Sochi,43.5853,39.7203,Russia,RU,Krasnodarskiy Kray,,411524,411524
Ivanovo,57.0000,41.0000,Russia,RU,Ivanovskaya Oblast’,admin,406933,401505
Bryansk,53.2500,34.3667,Russia,RU,Bryanskaya Oblast’,admin,406553,399579
Surgut,61.2500,73.4333,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,395900,395900
Belgorod,50.6000,36.6000,Russia,RU,Belgorodskaya Oblast’,admin,391702,391702
Vladimir,56.1286,40.4058,Russia,RU,Vladimirskaya Oblast’,admin,356168,352347
Nizhniy Tagil,57.9167,59.9667,Russia,RU,Sverdlovskaya Oblast’,,355693,353950
Arkhangelsk,64.5500,40.5333,Russia,RU,Arkhangel’skaya Oblast’,admin,351488,351488
Chita,52.0333,113.5000,Russia,RU,Zabaykal’skiy Kray,admin,347088,347088
Kaluga,54.5333,36.2667,Russia,RU,Kaluzhskaya Oblast’,admin,341892,331842
Smolensk,54.7828,32.0453,Russia,RU,Smolenskaya Oblast’,admin,329853,320170
Volzhskiy,48.8056,44.7417,Russia,RU,Volgogradskaya Oblast’,,326055,326055
Cherepovets,59.1167,37.9000,Russia,RU,Vologodskaya Oblast’,,318856,317970
Saransk,54.1833,45.1833,Russia,RU,Mordoviya,admin,318841,318841
Vologda,59.2167,39.9000,Russia,RU,Vologodskaya Oblast’,admin,313012,312420
Yakutsk,62.0272,129.7319,Russia,RU,Sakha (Yakutiya),admin,311760,311760
Orël,52.9686,36.0694,Russia,RU,Orlovskaya Oblast’,admin,311625,303696
Kurgan,55.4408,65.3411,Russia,RU,Kurganskaya Oblast’,admin,309285,309285
Vladikavkaz,43.0400,44.6775,Russia,RU,North Ossetia,admin,306978,306978
Podolsk,55.4311,37.5456,Russia,RU,Moskovskaya Oblast’,,299660,299660
Murmansk,68.9706,33.0750,Russia,RU,Murmanskaya Oblast’,admin,298096,292465
Groznyy,43.3125,45.6986,Russia,RU,Chechnya,admin,291687,291687
Tambov,52.7167,41.4333,Russia,RU,Tambovskaya Oblast’,admin,290365,289701
Sterlitamak,53.6333,55.9500,Russia,RU,Bashkortostan,,280233,280233
Nizhnevartovsk,60.9500,76.6000,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,278725,278725
Petrozavodsk,61.7833,34.3500,Russia,RU,Kareliya,admin,278551,278551
Kostroma,57.7681,40.9269,Russia,RU,Kostromskaya Oblast’,admin,277648,277393
Novorossiysk,44.7167,37.7500,Russia,RU,Krasnodarskiy Kray,,273278,273278
Yoshkar-Ola,56.6328,47.8958,Russia,RU,Mariy-El,admin,266675,266675
Nalchik,43.4833,43.6167,Russia,RU,Kabardino-Balkariya,admin,265162,265162
Engels,51.5017,46.1222,Russia,RU,Saratovskaya Oblast’,,264990,264990
Khimki,55.8892,37.4450,Russia,RU,Moskva,,254171,254171
Taganrog,47.2167,38.9167,Russia,RU,Rostovskaya Oblast’,,250287,250287
Komsomol’sk-na-Amure,50.5667,137.0000,Russia,RU,Khabarovskiy Kray,minor,249810,249810
Syktyvkar,61.6667,50.8167,Russia,RU,Komi,admin,245313,245313
Nizhnekamsk,55.6333,51.8167,Russia,RU,Tatarstan,,237250,237250
Shakhty,47.7000,40.2333,Russia,RU,Rostovskaya Oblast’,,235492,235492
Dzerzhinsk,56.2333,43.4500,Russia,RU,Nizhegorodskaya Oblast’,,231797,230639
Bratsk,56.1167,101.6000,Russia,RU,Irkutskaya Oblast’,,231602,231602
Orsk,51.2000,58.5667,Russia,RU,Orenburgskaya Oblast’,,230414,229255
Noginsk,64.4833,91.2333,Russia,RU,Krasnoyarskiy Kray,,229731,229731
Angarsk,52.5500,103.9000,Russia,RU,Irkutskaya Oblast’,,226374,222855
Kolpino,59.7333,30.6000,Russia,RU,Sankt-Peterburg,,225801,225801
Blagoveshchensk,50.2578,127.5364,Russia,RU,Amurskaya Oblast’,admin,224419,224419
Staryy Oskol,51.2981,37.8350,Russia,RU,Belgorodskaya Oblast’,,223360,223360
Velikiy Novgorod,58.5210,31.2758,Russia,RU,Novgorodskaya Oblast’,admin,222594,222594
Korolëv,55.9167,37.8167,Russia,RU,Moskovskaya Oblast’,,221797,221797
Mytishchi,55.9167,37.7667,Russia,RU,Moskovskaya Oblast’,,211606,211606
Pskov,57.8167,28.3333,Russia,RU,Pskovskaya Oblast’,admin,209840,209840
Lyubertsy,55.6783,37.8944,Russia,RU,Moskovskaya Oblast’,,207349,207349
Biysk,52.5333,85.2167,Russia,RU,Altayskiy Kray,,203108,200629
Prokopyevsk,53.8833,86.7167,Russia,RU,Kemerovskaya Oblast’,,196406,190334
Yuzhno-Sakhalinsk,46.9500,142.7333,Russia,RU,Sakhalinskaya Oblast’,admin,194882,194882
Balakovo,52.0333,47.7833,Russia,RU,Saratovskaya Oblast’,,191260,189829
Armavir,45.0000,41.1167,Russia,RU,Krasnodarskiy Kray,,190709,190709
Rybinsk,58.0500,38.8333,Russia,RU,Yaroslavskaya Oblast’,,190429,190429
Severodvinsk,64.5667,39.8667,Russia,RU,Arkhangel’skaya Oblast’,,183996,182291
Abakan,53.7167,91.4667,Russia,RU,Khakasiya,admin,181709,181709
Petropavlovsk-Kamchatskiy,53.0167,158.6500,Russia,RU,Kamchatskiy Kray,admin,181216,181216
Norilsk,69.3333,88.2167,Russia,RU,Krasnoyarskiy Kray,,179554,179554
Krasnogorsk,55.8217,37.3386,Russia,RU,Moskovskaya Oblast’,,175812,175812
Syzran,53.1667,48.4667,Russia,RU,Samarskaya Oblast’,,173260,173260
Volgodonsk,47.5167,42.1500,Russia,RU,Rostovskaya Oblast’,,171471,171471
Ussuriysk,43.8000,131.9667,Russia,RU,Primorskiy Kray,,170660,170660
Kamensk-Ural’skiy,56.4000,61.9333,Russia,RU,Sverdlovskaya Oblast’,,169929,168997
Novocherkassk,47.4222,40.0939,Russia,RU,Rostovskaya Oblast’,,168766,168022
Zlatoust,55.1667,59.6667,Russia,RU,Chelyabinskaya Oblast’,,167978,166885
Elektrostal,55.7833,38.4667,Russia,RU,Moskovskaya Oblast’,,158508,158508
Almetyevsk,54.9000,52.3000,Russia,RU,Tatarstan,,155988,155988
Salavat,53.3667,55.9333,Russia,RU,Bashkortostan,,153181,153181
Miass,55.0000,60.1000,Russia,RU,Chelyabinskaya Oblast’,,151856,151275
Nakhodka,42.8167,132.8833,Russia,RU,Primorskiy Kray,,151420,142673
Orekhovo-Borisovo Yuzhnoye,55.6031,37.7331,Russia,RU,Moskva,,147713,147713
Kopeysk,55.1000,61.6167,Russia,RU,Chelyabinskaya Oblast’,,147573,147573
Odintsovo,55.6667,37.2667,Russia,RU,Moskovskaya Oblast’,,146574,146574
Pyatigorsk,44.0500,43.0667,Russia,RU,Stavropol’skiy Kray,,145836,145836
Rubtsovsk,51.5167,81.2000,Russia,RU,Altayskiy Kray,,145333,142551
Berezniki,59.4167,56.7833,Russia,RU,Permskiy Kray,,145115,141276
Kolomna,55.0833,38.7833,Russia,RU,Moskovskaya Oblast’,,144125,144125
Maykop,44.6000,40.0833,Russia,RU,Adygeya,admin,141970,139084
Khasavyurt,43.2500,46.5833,Russia,RU,Dagestan,minor,141259,141259
Kovrov,56.3683,41.3108,Russia,RU,Vladimirskaya Oblast’,,138552,137594
Kislovodsk,43.9167,42.7167,Russia,RU,Stavropol’skiy Kray,,128779,128779
